idx,seccen,dist,muni,pro,ca
3728,17046401001,17046401,170464,17,9
3729,17047001001,17047001,170470,17,9
3730,17047001002,17047001,170470,17,9
3731,17047001003,17047001,170470,17,9
3732,17047001004,17047001,170470,17,9
3733,17048601001,17048601,170486,17,9
3734,17048601002,17048601,170486,17,9
3735,17048601003,17048601,170486,17,9
3736,17048601004,17048601,170486,17,9
3737,17048601005,17048601,170486,17,9
3738,17048601006,17048601,170486,17,9
3739,17049901001,17049901,170499,17,9
3740,17049901002,17049901,170499,17,9
3741,17049901003,17049901,170499,17,9
3742,17050201001,17050201,170502,17,9
3743,17051901001,17051901,170519,17,9
3744,17052401001,17052401,170524,17,9
3745,17054501001,17054501,170545,17,9
3746,17055801001,17055801,170558,17,9
3747,17056101001,17056101,170561,17,9
3748,17057701001,17057701,170577,17,9
3749,17058301001,17058301,170583,17,9
3750,17060001001,17060001,170600,17,9
3751,17061701001,17061701,170617,17,9
3752,17062201001,17062201,170622,17,9
3753,17062201002,17062201,170622,17,9
3754,17062201003,17062201,170622,17,9
3755,17062201004,17062201,170622,17,9
3756,17062201005,17062201,170622,17,9
3757,17063801001,17063801,170638,17,9
3758,17064301001,17064301,170643,17,9
3759,17065601001,17065601,170656,17,9
3760,17066901001,17066901,170669,17,9
3761,17066901002,17066901,170669,17,9
3762,17066901003,17066901,170669,17,9
3763,17066901004,17066901,170669,17,9
3764,17066901005,17066901,170669,17,9
3765,17066901006,17066901,170669,17,9
3766,17066901007,17066901,170669,17,9
3767,17066901008,17066901,170669,17,9
3768,17066902001,17066902,170669,17,9
3769,17066902002,17066902,170669,17,9
3770,17066902003,17066902,170669,17,9
3771,17066902004,17066902,170669,17,9
3772,17066903001,17066903,170669,17,9
3773,17066903002,17066903,170669,17,9
3774,17066903003,17066903,170669,17,9
3775,17066903004,17066903,170669,17,9
3776,17066903005,17066903,170669,17,9
3777,17066904001,17066904,170669,17,9
3778,17066904002,17066904,170669,17,9
3779,17066904003,17066904,170669,17,9
3780,17066904004,17066904,170669,17,9
3781,17066904005,17066904,170669,17,9
3782,17066904007,17066904,170669,17,9
3783,17066904008,17066904,170669,17,9
3784,17066904009,17066904,170669,17,9
3785,17067501001,17067501,170675,17,9
3786,17068101001,17068101,170681,17,9
3787,17069401001,17069401,170694,17,9
3788,17070801001,17070801,170708,17,9
3789,17071501001,17071501,170715,17,9
3790,17073601001,17073601,170736,17,9
3791,17073601002,17073601,170736,17,9
3792,17074101001,17074101,170741,17,9
3793,17075401001,17075401,170754,17,9
3794,17076701001,17076701,170767,17,9
3795,17077301001,17077301,170773,17,9
3796,17078901001,17078901,170789,17,9
3797,17079201001,17079201,170792,17,9
3798,17079201002,17079201,170792,17,9
3799,17079201003,17079201,170792,17,9
3800,17079201004,17079201,170792,17,9
3801,17079201005,17079201,170792,17,9
3802,17079201006,17079201,170792,17,9
3803,17079202001,17079202,170792,17,9
3804,17079202002,17079202,170792,17,9
3805,17079202003,17079202,170792,17,9
3806,17079202004,17079202,170792,17,9
3807,17079202005,17079202,170792,17,9
3808,17079202006,17079202,170792,17,9
3809,17079202007,17079202,170792,17,9
3810,17079202008,17079202,170792,17,9
3811,17079202009,17079202,170792,17,9
3812,17079202010,17079202,170792,17,9
3813,17079202011,17079202,170792,17,9
3814,17079202012,17079202,170792,17,9
3815,17079202013,17079202,170792,17,9
3816,17079202014,17079202,170792,17,9
3817,17079202015,17079202,170792,17,9
3818,17079202016,17079202,170792,17,9
3819,17079202017,17079202,170792,17,9
3820,17079202018,17079202,170792,17,9
3821,17079202019,17079202,170792,17,9
3822,17079202020,17079202,170792,17,9
3823,17079202021,17079202,170792,17,9
3824,17079202022,17079202,170792,17,9
3825,17079203001,17079203,170792,17,9
3826,17079203002,17079203,170792,17,9
3827,17079203003,17079203,170792,17,9
3828,17079203004,17079203,170792,17,9
3829,17079203005,17079203,170792,17,9
3830,17079203006,17079203,170792,17,9
3831,17079203007,17079203,170792,17,9
3832,17079203008,17079203,170792,17,9
3833,17079203009,17079203,170792,17,9
3834,17079203010,17079203,170792,17,9
3835,17079203011,17079203,170792,17,9
3836,17079203012,17079203,170792,17,9
3837,17079203013,17079203,170792,17,9
3838,17079203014,17079203,170792,17,9
3839,17079203015,17079203,170792,17,9
3840,17079203016,17079203,170792,17,9
3841,17079203017,17079203,170792,17,9
3842,17079203018,17079203,170792,17,9
3843,17079203019,17079203,170792,17,9
3844,17079203020,17079203,170792,17,9
3845,17079203021,17079203,170792,17,9
3846,17079204001,17079204,170792,17,9
3847,17079204002,17079204,170792,17,9
3848,17079205001,17079205,170792,17,9
3849,17079205002,17079205,170792,17,9
3850,17079205003,17079205,170792,17,9
3851,17079205004,17079205,170792,17,9
3852,17079205005,17079205,170792,17,9
3853,17079205006,17079205,170792,17,9
3854,17079206001,17079206,170792,17,9
3855,17079206002,17079206,170792,17,9
3856,17079206003,17079206,170792,17,9
3857,17079206004,17079206,170792,17,9
3858,17079206005,17079206,170792,17,9
3859,17080601001,17080601,170806,17,9
3860,17081301001,17081301,170813,17,9
3861,17082801001,17082801,170828,17,9
3862,17083401001,17083401,170834,17,9
3863,17083401002,17083401,170834,17,9
3864,17083401003,17083401,170834,17,9
3865,17084901001,17084901,170849,17,9
3866,17085201001,17085201,170852,17,9
3867,17086501001,17086501,170865,17,9
3868,17086501002,17086501,170865,17,9
3869,17087101001,17087101,170871,17,9
3870,17088701001,17088701,170887,17,9
3871,17089001001,17089001,170890,17,9
3872,17089001002,17089001,170890,17,9
3873,17089001003,17089001,170890,17,9
3874,17089001004,17089001,170890,17,9
3875,17090401001,17090401,170904,17,9
3876,17091101001,17091101,170911,17,9
3877,17092601001,17092601,170926,17,9
3878,17092601002,17092601,170926,17,9
3879,17092601003,17092601,170926,17,9
3880,17093201001,17093201,170932,17,9
3881,17094701001,17094701,170947,17,9
3882,17095001001,17095001,170950,17,9
3883,17095001002,17095001,170950,17,9
3884,17095001003,17095001,170950,17,9
3885,17095001004,17095001,170950,17,9
3886,17095002001,17095002,170950,17,9
3887,17095002002,17095002,170950,17,9
3888,17095002003,17095002,170950,17,9
3889,17095003001,17095003,170950,17,9
3890,17095003002,17095003,170950,17,9
3891,17095003003,17095003,170950,17,9
3892,17095003004,17095003,170950,17,9
3893,17095004001,17095004,170950,17,9
3894,17095004002,17095004,170950,17,9
3895,17095004003,17095004,170950,17,9
3896,17095004004,17095004,170950,17,9
3897,17096301001,17096301,170963,17,9
3898,17097901001,17097901,170979,17,9
3899,17098501001,17098501,170985,17,9
3900,17099801001,17099801,170998,17,9
3901,17100201001,17100201,171002,17,9
3902,17101901001,17101901,171019,17,9
3903,17102401001,17102401,171024,17,9
3904,17103001001,17103001,171030,17,9
3905,17103001002,17103001,171030,17,9
3906,17103001003,17103001,171030,17,9
3907,17103001004,17103001,171030,17,9
3908,17105801001,17105801,171058,17,9
3909,17106101001,17106101,171061,17,9
3910,17107701001,17107701,171077,17,9
3911,17109601001,17109601,171096,17,9
3912,17110001001,17110001,171100,17,9
3913,17111701001,17111701,171117,17,9
3914,17112201001,17112201,171122,17,9
3915,17114301001,17114301,171143,17,9
3916,17114301002,17114301,171143,17,9
3917,17114301003,17114301,171143,17,9
3918,17114301004,17114301,171143,17,9
3919,17114301005,17114301,171143,17,9
3920,17114301006,17114301,171143,17,9
3921,17114301007,17114301,171143,17,9
3922,17114302001,17114302,171143,17,9
3923,17114302002,17114302,171143,17,9
3924,17114302003,17114302,171143,17,9
3925,17114302004,17114302,171143,17,9
3926,17114302005,17114302,171143,17,9
3927,17114303001,17114303,171143,17,9
3928,17114303002,17114303,171143,17,9
3929,17114303003,17114303,171143,17,9
3930,17114304001,17114304,171143,17,9
3931,17114304002,17114304,171143,17,9
3932,17114305001,17114305,171143,17,9
3933,17114305002,17114305,171143,17,9
3934,17114305003,17114305,171143,17,9
3935,17114305004,17114305,171143,17,9
3936,17115601001,17115601,171156,17,9
3937,17116901001,17116901,171169,17,9
3938,17117501001,17117501,171175,17,9
3939,17117501002,17117501,171175,17,9
3940,17117501003,17117501,171175,17,9
3941,17117501004,17117501,171175,17,9
3942,17117501005,17117501,171175,17,9
3943,17117502001,17117502,171175,17,9
3944,17117502002,17117502,171175,17,9
3945,17117502003,17117502,171175,17,9
3946,17117503001,17117503,171175,17,9
3947,17117503002,17117503,171175,17,9
3948,17117503003,17117503,171175,17,9
3949,17118101001,17118101,171181,17,9
3950,17118101002,17118101,171181,17,9
3951,17118101003,17118101,171181,17,9
3952,17118101004,17118101,171181,17,9
3953,17118102001,17118102,171181,17,9
3954,17118102002,17118102,171181,17,9
3955,17118103001,17118103,171181,17,9
3956,17118103002,17118103,171181,17,9
3957,17118103003,17118103,171181,17,9
3958,17118104001,17118104,171181,17,9
3959,17118104002,17118104,171181,17,9
3960,17119401001,17119401,171194,17,9
3961,17120801001,17120801,171208,17,9
3962,17121501001,17121501,171215,17,9
3963,17123601001,17123601,171236,17,9
3964,17124101001,17124101,171241,17,9
3965,17125401001,17125401,171254,17,9
3966,17126701001,17126701,171267,17,9
3967,17128901001,17128901,171289,17,9
3968,17129201001,17129201,171292,17,9
3969,17130601001,17130601,171306,17,9
3970,17132801001,17132801,171328,17,9
3971,17133401001,17133401,171334,17,9
3972,17134901001,17134901,171349,17,9
3973,17135201001,17135201,171352,17,9
3974,17136501001,17136501,171365,17,9
3975,17137101001,17137101,171371,17,9
3976,17137101002,17137101,171371,17,9
3977,17137101003,17137101,171371,17,9
3978,17138701001,17138701,171387,17,9
3979,17139001001,17139001,171390,17,9
3980,17140401001,17140401,171404,17,9
3981,17141101001,17141101,171411,17,9
3982,17141101002,17141101,171411,17,9
3983,17141101003,17141101,171411,17,9
3984,17141101004,17141101,171411,17,9
3985,17141101005,17141101,171411,17,9
3986,17142601001,17142601,171426,17,9
3987,17142601002,17142601,171426,17,9
3988,17143201001,17143201,171432,17,9
3989,17144701001,17144701,171447,17,9
3990,17145001001,17145001,171450,17,9
3991,17145001002,17145001,171450,17,9
3992,17146301001,17146301,171463,17,9
3993,17146301002,17146301,171463,17,9
3994,17147901001,17147901,171479,17,9
3995,17147902001,17147902,171479,17,9
3996,17147902002,17147902,171479,17,9
3997,17147903001,17147903,171479,17,9
3998,17147903002,17147903,171479,17,9
3999,17147903003,17147903,171479,17,9
4000,17147903004,17147903,171479,17,9
4001,17147904001,17147904,171479,17,9
4002,17148501001,17148501,171485,17,9
4003,17149801001,17149801,171498,17,9
4004,17150101001,17150101,171501,17,9
4005,17151801001,17151801,171518,17,9
4006,17152301001,17152301,171523,17,9
4007,17152301002,17152301,171523,17,9
4008,17152301003,17152301,171523,17,9
4009,17152301004,17152301,171523,17,9
4010,17152301005,17152301,171523,17,9
4011,17152301006,17152301,171523,17,9
4012,17152302001,17152302,171523,17,9
4013,17152302002,17152302,171523,17,9
4014,17152302003,17152302,171523,17,9
4015,17152302004,17152302,171523,17,9
4016,17152302005,17152302,171523,17,9
4017,17153901001,17153901,171539,17,9
4018,17154401001,17154401,171544,17,9
4019,17155701001,17155701,171557,17,9
4020,17155701002,17155701,171557,17,9
4021,17155701003,17155701,171557,17,9
4022,17155701004,17155701,171557,17,9
4023,17155701005,17155701,171557,17,9
4024,17155701006,17155701,171557,17,9
4025,17155701008,17155701,171557,17,9
4026,17155701009,17155701,171557,17,9
4027,17155702001,17155702,171557,17,9
4028,17155702002,17155702,171557,17,9
4029,17155702003,17155702,171557,17,9
4030,17155702004,17155702,171557,17,9
4031,17155702005,17155702,171557,17,9
4032,17155702006,17155702,171557,17,9
4033,17155702007,17155702,171557,17,9
4034,17157601001,17157601,171576,17,9
4035,17158201001,17158201,171582,17,9
4036,17159501001,17159501,171595,17,9
4037,17160901001,17160901,171609,17,9
4038,17160901002,17160901,171609,17,9
4039,17160902001,17160902,171609,17,9
4040,17160902002,17160902,171609,17,9
4041,17160902003,17160902,171609,17,9
4042,17160902004,17160902,171609,17,9
4043,17160902005,17160902,171609,17,9
4044,17160903001,17160903,171609,17,9
4045,17160903002,17160903,171609,17,9
4046,17160903003,17160903,171609,17,9
4047,17160904001,17160904,171609,17,9
4048,17160904002,17160904,171609,17,9
4049,17161601001,17161601,171616,17,9
4050,17162101001,17162101,171621,17,9
4051,17163701001,17163701,171637,17,9
4052,17163701002,17163701,171637,17,9
4053,17164201001,17164201,171642,17,9
4054,17164201002,17164201,171642,17,9
4055,17164201003,17164201,171642,17,9
4056,17165501001,17165501,171655,17,9
4057,17166801001,17166801,171668,17,9
4058,17167401001,17167401,171674,17,9
4059,17167401002,17167401,171674,17,9
4060,17167401003,17167401,171674,17,9
4061,17168001001,17168001,171680,17,9
4062,17169301001,17169301,171693,17,9
4063,17169301002,17169301,171693,17,9
4064,17169301003,17169301,171693,17,9
4065,17170701001,17170701,171707,17,9
4066,17171401001,17171401,171714,17,9
4067,17172901001,17172901,171729,17,9
4068,17173501001,17173501,171735,17,9
4069,17174001001,17174001,171740,17,9
4070,17175301001,17175301,171753,17,9
4071,17176601001,17176601,171766,17,9
4072,17177201001,17177201,171772,17,9
4073,17178801001,17178801,171788,17,9
4074,17180501001,17180501,171805,17,9
4075,17180501002,17180501,171805,17,9
4076,17180501003,17180501,171805,17,9
4077,17180501004,17180501,171805,17,9
4078,17180501005,17180501,171805,17,9
4079,17180501006,17180501,171805,17,9
4080,17181201001,17181201,171812,17,9
4081,17181201002,17181201,171812,17,9
4082,17182701001,17182701,171827,17,9
4083,17183301001,17183301,171833,17,9
4084,17184801001,17184801,171848,17,9
4085,17185101001,17185101,171851,17,9
4086,17185101002,17185101,171851,17,9
4087,17185101003,17185101,171851,17,9
4088,17186401001,17186401,171864,17,9
4089,17186401002,17186401,171864,17,9
4090,17186401003,17186401,171864,17,9
4091,17187001001,17187001,171870,17,9
4092,17188601001,17188601,171886,17,9
4093,17189901001,17189901,171899,17,9
4094,17189901002,17189901,171899,17,9
4095,17190301001,17190301,171903,17,9
4096,17191001001,17191001,171910,17,9
4097,17192501001,17192501,171925,17,9
4098,17193101001,17193101,171931,17,9
4099,17193101002,17193101,171931,17,9
4100,17193101003,17193101,171931,17,9
4101,17194601001,17194601,171946,17,9
4102,17195901001,17195901,171959,17,9
4103,17196201001,17196201,171962,17,9
4104,17197801001,17197801,171978,17,9
4105,17198401001,17198401,171984,17,9
4106,17199701001,17199701,171997,17,9
4107,17199701002,17199701,171997,17,9
4108,17199701003,17199701,171997,17,9
4109,17199701004,17199701,171997,17,9
4110,17199701005,17199701,171997,17,9
4111,17199701006,17199701,171997,17,9
4112,17199701007,17199701,171997,17,9
4113,17200101001,17200101,172001,17,9
4114,17201801001,17201801,172018,17,9
4115,17202301001,17202301,172023,17,9
4116,17202301002,17202301,172023,17,9
4117,17202301003,17202301,172023,17,9
4118,17203901001,17203901,172039,17,9
4119,17204401001,17204401,172044,17,9
4120,17205701001,17205701,172057,17,9
4121,17206001001,17206001,172060,17,9
4122,17207601001,17207601,172076,17,9
4123,17207601002,17207601,172076,17,9
4124,17208201001,17208201,172082,17,9
4125,17209501001,17209501,172095,17,9
4126,17210901001,17210901,172109,17,9
4127,17211601001,17211601,172116,17,9
4128,17212101001,17212101,172121,17,9
4129,17213701001,17213701,172137,17,9
4130,17213701002,17213701,172137,17,9
4131,17213701003,17213701,172137,17,9
4132,17213701004,17213701,172137,17,9
4133,17214201001,17214201,172142,17,9
4134,17215501001,17215501,172155,17,9
4135,17215501002,17215501,172155,17,9
4136,17216801001,17216801,172168,17,9
4137,17217401001,17217401,172174,17,9
4138,17218001001,17218001,172180,17,9
4139,17220701001,17220701,172207,17,9
4140,17221401001,17221401,172214,17,9
4141,17221401002,17221401,172214,17,9
4142,17221401003,17221401,172214,17,9
4143,17221401004,17221401,172214,17,9
4144,17222901001,17222901,172229,17,9
4145,17223501001,17223501,172235,17,9
4146,17224001001,17224001,172240,17,9
4147,17225301001,17225301,172253,17,9
4148,17226601001,17226601,172266,17,9
4149,17227201001,17227201,172272,17,9
4150,17228801001,17228801,172288,17,9
4151,17230501001,17230501,172305,17,9
4152,17232701001,17232701,172327,17,9
4153,17233301001,17233301,172333,17,9
4154,17233301002,17233301,172333,17,9
4155,17234801001,17234801,172348,17,9
4156,17901101001,17901101,179011,17,9
4157,17902601001,17902601,179026,17,9
4158,17902601002,17902601,179026,17,9
4159,17903201001,17903201,179032,17,9
4160,25001901001,25001901,250019,25,9
4161,25002401001,25002401,250024,25,9
4162,25003001001,25003001,250030,25,9
4163,25003001002,25003001,250030,25,9
4164,25003001003,25003001,250030,25,9
4165,25003001004,25003001,250030,25,9
4166,25004501001,25004501,250045,25,9
4167,25005801001,25005801,250058,25,9
4168,25006101001,25006101,250061,25,9
4169,25007701001,25007701,250077,25,9
4170,25008301001,25008301,250083,25,9
4171,25009601001,25009601,250096,25,9
4172,25010001001,25010001,250100,25,9
4173,25011701001,25011701,250117,25,9
4174,25011701002,25011701,250117,25,9
4175,25011701003,25011701,250117,25,9
4176,25011701004,25011701,250117,25,9
4177,25012201001,25012201,250122,25,9
4178,25012201002,25012201,250122,25,9
4179,25013801001,25013801,250138,25,9
4180,25013801002,25013801,250138,25,9
4181,25014301001,25014301,250143,25,9
4182,25015601001,25015601,250156,25,9
4183,25016901001,25016901,250169,25,9
4184,25016901002,25016901,250169,25,9
4185,25017501001,25017501,250175,25,9
4186,25019401001,25019401,250194,25,9
4187,25019401002,25019401,250194,25,9
4188,25019402001,25019402,250194,25,9
4189,25019402002,25019402,250194,25,9
4190,25020801001,25020801,250208,25,9
4191,25021501001,25021501,250215,25,9
4192,25021502001,25021502,250215,25,9
4193,25021502002,25021502,250215,25,9
4194,25022001001,25022001,250220,25,9
4195,25023601001,25023601,250236,25,9
4196,25023601002,25023601,250236,25,9
4197,25023601003,25023601,250236,25,9
4198,25024101001,25024101,250241,25,9
4199,25025401001,25025401,250254,25,9
4200,25027301001,25027301,250273,25,9
4201,25029201001,25029201,250292,25,9
4202,25029201002,25029201,250292,25,9
4203,25030601001,25030601,250306,25,9
4204,25031301001,25031301,250313,25,9
4205,25032801001,25032801,250328,25,9
4206,25033401001,25033401,250334,25,9
4207,25034901001,25034901,250349,25,9
4208,25034901002,25034901,250349,25,9
4209,25035201001,25035201,250352,25,9
4210,25036501001,25036501,250365,25,9
4211,25037101001,25037101,250371,25,9
4212,25038701001,25038701,250387,25,9
4213,25038701002,25038701,250387,25,9
4214,25039001001,25039001,250390,25,9
4215,25040401001,25040401,250404,25,9
4216,25040401002,25040401,250404,25,9
4217,25040402001,25040402,250404,25,9
4218,25040403001,25040403,250404,25,9
4219,25040403002,25040403,250404,25,9
4220,25040404001,25040404,250404,25,9
4221,25040404002,25040404,250404,25,9
4222,25040404003,25040404,250404,25,9
4223,25040404004,25040404,250404,25,9
4224,25041101001,25041101,250411,25,9
4225,25042601001,25042601,250426,25,9
4226,25043201001,25043201,250432,25,9
4227,25044701001,25044701,250447,25,9
4228,25045001001,25045001,250450,25,9
4229,25046301001,25046301,250463,25,9
4230,25047901001,25047901,250479,25,9
4231,25048501001,25048501,250485,25,9
4232,25048501002,25048501,250485,25,9
4233,25049801001,25049801,250498,25,9
4234,25050101001,25050101,250501,25,9
4235,25050101002,25050101,250501,25,9
4236,25050101003,25050101,250501,25,9
4237,25051801001,25051801,250518,25,9
4238,25052301001,25052301,250523,25,9
4239,25053901001,25053901,250539,25,9
4240,25055701001,25055701,250557,25,9
4241,25056001001,25056001,250560,25,9
4242,25057601001,25057601,250576,25,9
4243,25058201001,25058201,250582,25,9
4244,25058201002,25058201,250582,25,9
4245,25058202001,25058202,250582,25,9
4246,25058202002,25058202,250582,25,9
4247,25059501001,25059501,250595,25,9
4248,25060901001,25060901,250609,25,9
4249,25061601001,25061601,250616,25,9
4250,25062101001,25062101,250621,25,9
4251,25063701001,25063701,250637,25,9
4252,25064201001,25064201,250642,25,9
4253,25067401001,25067401,250674,25,9
4254,25068001001,25068001,250680,25,9
4255,25069301001,25069301,250693,25,9
4256,25070701001,25070701,250707,25,9
4257,25071401001,25071401,250714,25,9
4258,25072901001,25072901,250729,25,9
4259,25072902001,25072902,250729,25,9
4260,25072902002,25072902,250729,25,9
4261,25072902003,25072902,250729,25,9
4262,25072903001,25072903,250729,25,9
4263,25073501001,25073501,250735,25,9
4264,25074001001,25074001,250740,25,9
4265,25075301001,25075301,250753,25,9
4266,25076601001,25076601,250766,25,9
4267,25077201001,25077201,250772,25,9
4268,25078801001,25078801,250788,25,9
4269,25079101001,25079101,250791,25,9
4270,25081201001,25081201,250812,25,9
4271,25082701001,25082701,250827,25,9
4272,25085101001,25085101,250851,25,9
4273,25086401001,25086401,250864,25,9
4274,25087001001,25087001,250870,25,9
4275,25088601001,25088601,250886,25,9
4276,25089901001,25089901,250899,25,9
4277,25092501001,25092501,250925,25,9
4278,25093101001,25093101,250931,25,9
4279,25094601001,25094601,250946,25,9
4280,25096201001,25096201,250962,25,9
4281,25097801001,25097801,250978,25,9
4282,25098401001,25098401,250984,25,9
4283,25099701001,25099701,250997,25,9
4284,25100101001,25100101,251001,25,9
4285,25101801001,25101801,251018,25,9
4286,25102301001,25102301,251023,25,9
4287,25103901001,25103901,251039,25,9
4288,25104401001,25104401,251044,25,9
4289,25105701001,25105701,251057,25,9
4290,25109501001,25109501,251095,25,9
4291,25110901001,25110901,251109,25,9
4292,25110901002,25110901,251109,25,9
4293,25110901003,25110901,251109,25,9
4294,25111601001,25111601,251116,25,9
4295,25112101001,25112101,251121,25,9
4296,25113701001,25113701,251137,25,9
4297,25113701002,25113701,251137,25,9
4298,25114201001,25114201,251142,25,9
4299,25115501001,25115501,251155,25,9
4300,25118001001,25118001,251180,25,9
4301,25119301001,25119301,251193,25,9
4302,25119301002,25119301,251193,25,9
4303,25120701001,25120701,251207,25,9
4304,25120701003,25120701,251207,25,9
4305,25120701004,25120701,251207,25,9
4306,25120701005,25120701,251207,25,9
4307,25120701006,25120701,251207,25,9
4308,25120701007,25120701,251207,25,9
4309,25120701008,25120701,251207,25,9
4310,25120701009,25120701,251207,25,9
4311,25120701010,25120701,251207,25,9
4312,25120701011,25120701,251207,25,9
4313,25120701012,25120701,251207,25,9
4314,25120701013,25120701,251207,25,9
4315,25120701014,25120701,251207,25,9
4316,25120702002,25120702,251207,25,9
4317,25120702003,25120702,251207,25,9
4318,25120702004,25120702,251207,25,9
4319,25120702005,25120702,251207,25,9
4320,25120702006,25120702,251207,25,9
4321,25120702007,25120702,251207,25,9
4322,25120702008,25120702,251207,25,9
4323,25120702009,25120702,251207,25,9
4324,25120703001,25120703,251207,25,9
4325,25120703003,25120703,251207,25,9
4326,25120703004,25120703,251207,25,9
4327,25120703005,25120703,251207,25,9
4328,25120703006,25120703,251207,25,9
4329,25120703007,25120703,251207,25,9
4330,25120703008,25120703,251207,25,9
4331,25120704001,25120704,251207,25,9
4332,25120704003,25120704,251207,25,9
4333,25120704004,25120704,251207,25,9
4334,25120704005,25120704,251207,25,9
4335,25120704006,25120704,251207,25,9
4336,25120704007,25120704,251207,25,9
4337,25120704008,25120704,251207,25,9
4338,25120704010,25120704,251207,25,9
4339,25120704011,25120704,251207,25,9
4340,25120704013,25120704,251207,25,9
4341,25120704014,25120704,251207,25,9
4342,25120704015,25120704,251207,25,9
4343,25120704016,25120704,251207,25,9
4344,25120704017,25120704,251207,25,9
4345,25120705002,25120705,251207,25,9
4346,25120705003,25120705,251207,25,9
4347,25120705004,25120705,251207,25,9
4348,25120705005,25120705,251207,25,9
4349,25120705006,25120705,251207,25,9
4350,25120705007,25120705,251207,25,9
4351,25120705008,25120705,251207,25,9
4352,25120705009,25120705,251207,25,9
4353,25120705010,25120705,251207,25,9
4354,25120705011,25120705,251207,25,9
4355,25120705012,25120705,251207,25,9
4356,25120706001,25120706,251207,25,9
4357,25120706002,25120706,251207,25,9
4358,25120706003,25120706,251207,25,9
4359,25120706004,25120706,251207,25,9
4360,25120706005,25120706,251207,25,9
4361,25120706006,25120706,251207,25,9
4362,25120706007,25120706,251207,25,9
4363,25120706009,25120706,251207,25,9
4364,25120706010,25120706,251207,25,9
4365,25120706011,25120706,251207,25,9
4366,25120706012,25120706,251207,25,9
4367,25120706013,25120706,251207,25,9
4368,25120706014,25120706,251207,25,9
4369,25120706016,25120706,251207,25,9
4370,25120706017,25120706,251207,25,9
4371,25120707001,25120707,251207,25,9
4372,25120707002,25120707,251207,25,9
4373,25120707003,25120707,251207,25,9
4374,25120707004,25120707,251207,25,9
4375,25120707005,25120707,251207,25,9
4376,25120707006,25120707,251207,25,9
4377,25120707007,25120707,251207,25,9
4378,25120708001,25120708,251207,25,9
4379,25120708002,25120708,251207,25,9
4380,25120708003,25120708,251207,25,9
4381,25120708004,25120708,251207,25,9
4382,25120709001,25120709,251207,25,9
4383,25120709002,25120709,251207,25,9
4384,25121401001,25121401,251214,25,9
4385,25122901001,25122901,251229,25,9
4386,25122901002,25122901,251229,25,9
4387,25123501001,25123501,251235,25,9
4388,25124001001,25124001,251240,25,9
4389,25125301001,25125301,251253,25,9
4390,25126601001,25126601,251266,25,9
4391,25127201001,25127201,251272,25,9
4392,25128801001,25128801,251288,25,9
4393,25129101001,25129101,251291,25,9
4394,25130501001,25130501,251305,25,9
4395,25131201001,25131201,251312,25,9
4396,25132701001,25132701,251327,25,9
4397,25133301001,25133301,251333,25,9
4398,25134801001,25134801,251348,25,9
4399,25135101001,25135101,251351,25,9
4400,25136401001,25136401,251364,25,9
4401,25137001001,25137001,251370,25,9
4402,25137001002,25137001,251370,25,9
4403,25137001003,25137001,251370,25,9
4404,25137001004,25137001,251370,25,9
4405,25137001005,25137001,251370,25,9
4406,25137001006,25137001,251370,25,9
4407,25138601001,25138601,251386,25,9
4408,25139901001,25139901,251399,25,9
4409,25140301001,25140301,251403,25,9
4410,25141001001,25141001,251410,25,9
4411,25142501001,25142501,251425,25,9
4412,25143101001,25143101,251431,25,9
4413,25145901001,25145901,251459,25,9
4414,25146201001,25146201,251462,25,9
4415,25148401001,25148401,251484,25,9
4416,25149701001,25149701,251497,25,9
4417,25150001001,25150001,251500,25,9
4418,25151701001,25151701,251517,25,9
4419,25152201001,25152201,251522,25,9
4420,25153801001,25153801,251538,25,9
4421,25154301001,25154301,251543,25,9
4422,25155601001,25155601,251556,25,9
4423,25156901001,25156901,251569,25,9
4424,25157501001,25157501,251575,25,9
4425,25158101001,25158101,251581,25,9
4426,25161501001,25161501,251615,25,9
4427,25163601001,25163601,251636,25,9
4428,25164101001,25164101,251641,25,9
4429,25165401001,25165401,251654,25,9
4430,25166701001,25166701,251667,25,9
4431,25167301001,25167301,251673,25,9
4432,25168901001,25168901,251689,25,9
4433,25169201001,25169201,251692,25,9
4434,25170601001,25170601,251706,25,9
4435,25171301001,25171301,251713,25,9
4436,25171301002,25171301,251713,25,9
4437,25172801001,25172801,251728,25,9
4438,25172801002,25172801,251728,25,9
4439,25173401001,25173401,251734,25,9
4440,25173401002,25173401,251734,25,9
4441,25174901001,25174901,251749,25,9
4442,25175201001,25175201,251752,25,9
4443,25176501001,25176501,251765,25,9
4444,25177101001,25177101,251771,25,9
4445,25179001001,25179001,251790,25,9
4446,25180401001,25180401,251804,25,9
4447,25181101001,25181101,251811,25,9
4448,25182601001,25182601,251826,25,9
4449,25183201001,25183201,251832,25,9
4450,25185001001,25185001,251850,25,9
4451,25186301001,25186301,251863,25,9
4452,25189801001,25189801,251898,25,9
4453,25190201001,25190201,251902,25,9
4454,25191901001,25191901,251919,25,9
4455,25192401001,25192401,251924,25,9
4456,25193001001,25193001,251930,25,9
4457,25194501001,25194501,251945,25,9
4458,25196101001,25196101,251961,25,9
4459,25197701001,25197701,251977,25,9
4460,25200001001,25200001,252000,25,9
4461,25201701001,25201701,252017,25,9
4462,25202201001,25202201,252022,25,9
